date,state,district,pincode,demo_age_5_17,demo_age_17_
29-11-2025,Maharashtra,Mumbai Suburban,400062,0,1
29-12-2025,Maharashtra,Mumbai Suburban,400049,0,11
29-12-2025,Maharashtra,Mumbai Suburban,400051,3,15
29-12-2025,Maharashtra,Mumbai Suburban,400052,2,12
29-12-2025,Maharashtra,Mumbai Suburban,400056,1,6
29-12-2025,Maharashtra,Mumbai Suburban,400057,0,16
29-12-2025,Maharashtra,Mumbai Suburban,400068,7,47
29-12-2025,Maharashtra,Mumbai Suburban,400081,0,21
29-12-2025,Maharashtra,Mumbai Suburban,400093,0,19
29-12-2025,Maharashtra,Mumbai Suburban,400098,0,2
02-01-2026,Maharashtra,Mumbai Suburban,400029,0,3
02-01-2026,Maharashtra,Mumbai Suburban,400053,4,31
02-01-2026,Maharashtra,Mumbai Suburban,400058,2,25
02-01-2026,Maharashtra,Mumbai Suburban,400060,5,20
02-01-2026,Maharashtra,Mumbai Suburban,400065,3,25
02-01-2026,Maharashtra,Mumbai Suburban,400068,6,53
02-01-2026,Maharashtra,Mumbai Suburban,400070,7,46
02-01-2026,Maharashtra,Mumbai Suburban,400072,8,59
02-01-2026,Maharashtra,Mumbai Suburban,400076,1,16
02-01-2026,Maharashtra,Mumbai Suburban,400080,9,43
02-01-2026,Maharashtra,Mumbai Suburban,400081,8,20
02-01-2026,Maharashtra,Mumbai Suburban,400082,0,3
02-01-2026,Maharashtra,Mumbai Suburban,400103,2,15
02-01-2026,Maharashtra,Mumbai Suburban,400104,3,50
25-12-2025,Maharashtra,Mumbai Suburban,400082,1,3
28-12-2025,Maharashtra,Mumbai Suburban,400049,0,7
28-12-2025,Maharashtra,Mumbai Suburban,400051,5,41
28-12-2025,Maharashtra,Mumbai Suburban,400056,0,12
28-12-2025,Maharashtra,Mumbai Suburban,400057,0,11
28-12-2025,Maharashtra,Mumbai Suburban,400061,3,10
28-12-2025,Maharashtra,Mumbai Suburban,400071,3,33
28-12-2025,Maharashtra,Mumbai Suburban,400072,5,67
28-12-2025,Maharashtra,Mumbai Suburban,400081,1,21
28-12-2025,Maharashtra,Mumbai Suburban,400084,2,11
28-12-2025,Maharashtra,Mumbai Suburban,400095,12,72
28-12-2025,Maharashtra,Mumbai Suburban,400103,3,13
31-12-2025,Maharashtra,Mumbai Suburban,400043,10,51
31-12-2025,Maharashtra,Mumbai Suburban,400049,0,5
31-12-2025,Maharashtra,Mumbai Suburban,400055,5,12
31-12-2025,Maharashtra,Mumbai Suburban,400065,0,13
31-12-2025,Maharashtra,Mumbai Suburban,400077,0,8
31-12-2025,Maharashtra,Mumbai Suburban,400082,0,1
31-12-2025,Maharashtra,Mumbai Suburban,400086,4,17
31-12-2025,Maharashtra,Mumbai Suburban,400087,0,3
31-12-2025,Maharashtra,Mumbai Suburban,400092,2,21
31-12-2025,Maharashtra,Mumbai Suburban,400102,2,25
01-01-2026,Maharashtra,Mumbai Suburban,400024,0,2
01-01-2026,Maharashtra,Mumbai Suburban,400057,0,7
01-01-2026,Maharashtra,Mumbai Suburban,400058,1,19
01-01-2026,Maharashtra,Mumbai Suburban,400068,1,16
01-01-2026,Maharashtra,Mumbai Suburban,400072,6,34
01-01-2026,Maharashtra,Mumbai Suburban,400074,1,10
01-01-2026,Maharashtra,Mumbai Suburban,400075,3,8
01-01-2026,Maharashtra,Mumbai Suburban,400081,1,9
01-01-2026,Maharashtra,Mumbai Suburban,400083,0,9
01-01-2026,Maharashtra,Mumbai Suburban,400089,0,9
01-01-2026,Maharashtra,Mumbai Suburban,400091,1,4
01-01-2026,Maharashtra,Mumbai Suburban,400094,2,4
03-01-2026,Maharashtra,Mumbai Suburban,400042,0,2
03-01-2026,Maharashtra,Mumbai Suburban,400043,1,9
03-01-2026,Maharashtra,Mumbai Suburban,400050,0,2
03-01-2026,Maharashtra,Mumbai Suburban,400056,0,1
03-01-2026,Maharashtra,Mumbai Suburban,400058,0,3
03-01-2026,Maharashtra,Mumbai Suburban,400063,0,2
03-01-2026,Maharashtra,Mumbai Suburban,400071,0,4
03-01-2026,Maharashtra,Mumbai Suburban,400076,1,2
03-01-2026,Maharashtra,Mumbai Suburban,400077,1,3
03-01-2026,Maharashtra,Mumbai Suburban,400084,1,3
03-01-2026,Maharashtra,Mumbai Suburban,400088,1,4
03-01-2026,Maharashtra,Mumbai Suburban,400097,2,8
23-12-2025,Maharashtra,Mumbai Suburban,400051,2,36
23-12-2025,Maharashtra,Mumbai Suburban,400052,0,6
23-12-2025,Maharashtra,Mumbai Suburban,400053,2,27
23-12-2025,Maharashtra,Mumbai Suburban,400061,0,9
23-12-2025,Maharashtra,Mumbai Suburban,400063,3,28
23-12-2025,Maharashtra,Mumbai Suburban,400064,4,33
23-12-2025,Maharashtra,Mumbai Suburban,400067,4,52
23-12-2025,Maharashtra,Mumbai Suburban,400068,4,79
23-12-2025,Maharashtra,Mumbai Suburban,400069,0,9
23-12-2025,Maharashtra,Mumbai Suburban,400072,6,52
23-12-2025,Maharashtra,Mumbai Suburban,400079,0,7
23-12-2025,Maharashtra,Mumbai Suburban,400081,0,22
23-12-2025,Maharashtra,Mumbai Suburban,400086,2,45
23-12-2025,Maharashtra,Mumbai Suburban,400087,0,1
23-12-2025,Maharashtra,Mumbai Suburban,400091,0,9
23-12-2025,Maharashtra,Mumbai Suburban,400104,3,52
25-12-2025,Maharashtra,Mumbai Suburban,400050,0,15
25-12-2025,Maharashtra,Mumbai Suburban,400053,1,8
25-12-2025,Maharashtra,Mumbai Suburban,400058,1,11
25-12-2025,Maharashtra,Mumbai Suburban,400070,0,30
25-12-2025,Maharashtra,Mumbai Suburban,400074,0,19
25-12-2025,Maharashtra,Mumbai Suburban,400079,1,4
25-12-2025,Maharashtra,Mumbai Suburban,400080,1,13
25-12-2025,Maharashtra,Mumbai Suburban,400095,2,38
25-12-2025,Maharashtra,Mumbai Suburban,400097,7,34
25-12-2025,Maharashtra,Mumbai Suburban,400101,3,47
25-12-2025,Maharashtra,Mumbai Suburban,400102,2,29
24-12-2025,Maharashtra,Mumbai Suburban,400058,0,26
24-12-2025,Maharashtra,Mumbai Suburban,400066,3,37
24-12-2025,Maharashtra,Mumbai Suburban,400069,2,15
24-12-2025,Maharashtra,Mumbai Suburban,400080,2,27
24-12-2025,Maharashtra,Mumbai Suburban,400083,0,23
24-12-2025,Maharashtra,Mumbai Suburban,400092,6,38
24-12-2025,Maharashtra,Mumbai Suburban,400093,1,16
24-12-2025,Maharashtra,Mumbai Suburban,400099,2,7
24-12-2025,Maharashtra,Mumbai Suburban,400103,2,12
26-12-2025,Maharashtra,Mumbai Suburban,400043,6,69
26-12-2025,Maharashtra,Mumbai Suburban,400049,0,6
26-12-2025,Maharashtra,Mumbai Suburban,400051,4,27
26-12-2025,Maharashtra,Mumbai Suburban,400054,2,20
26-12-2025,Maharashtra,Mumbai Suburban,400058,1,24
26-12-2025,Maharashtra,Mumbai Suburban,400061,2,9
26-12-2025,Maharashtra,Mumbai Suburban,400063,0,19
26-12-2025,Maharashtra,Mumbai Suburban,400065,2,17
26-12-2025,Maharashtra,Mumbai Suburban,400071,2,16
26-12-2025,Maharashtra,Mumbai Suburban,400076,2,3
26-12-2025,Maharashtra,Mumbai Suburban,400082,1,4
26-12-2025,Maharashtra,Mumbai Suburban,400086,4,23
26-12-2025,Maharashtra,Mumbai Suburban,400087,0,1
26-12-2025,Maharashtra,Mumbai Suburban,400102,1,38
27-12-2025,Maharashtra,Mumbai Suburban,400024,0,2
27-12-2025,Maharashtra,Mumbai Suburban,400029,0,4
27-12-2025,Maharashtra,Mumbai Suburban,400042,3,16
27-12-2025,Maharashtra,Mumbai Suburban,400056,2,10
27-12-2025,Maharashtra,Mumbai Suburban,400058,4,17
27-12-2025,Maharashtra,Mumbai Suburban,400074,2,23
27-12-2025,Maharashtra,Mumbai Suburban,400075,2,29
27-12-2025,Maharashtra,Mumbai Suburban,400088,4,14
27-12-2025,Maharashtra,Mumbai Suburban,400091,0,13
27-12-2025,Maharashtra,Mumbai Suburban,400093,3,14
27-12-2025,Maharashtra,Mumbai Suburban,400095,3,47
27-12-2025,Maharashtra,Mumbai Suburban,400097,4,48
27-12-2025,Maharashtra,Mumbai Suburban,400099,0,12
18-12-2025,Maharashtra,Mumbai Suburban,400029,1,4
18-12-2025,Maharashtra,Mumbai Suburban,400042,0,9
18-12-2025,Maharashtra,Mumbai Suburban,400050,2,22
18-12-2025,Maharashtra,Mumbai Suburban,400051,8,34
18-12-2025,Maharashtra,Mumbai Suburban,400053,6,24
18-12-2025,Maharashtra,Mumbai Suburban,400055,0,21
18-12-2025,Maharashtra,Mumbai Suburban,400061,6,18
18-12-2025,Maharashtra,Mumbai Suburban,400068,4,44
18-12-2025,Maharashtra,Mumbai Suburban,400104,6,63
19-12-2025,Maharashtra,Mumbai Suburban,400042,0,11
19-12-2025,Maharashtra,Mumbai Suburban,400043,17,65
19-12-2025,Maharashtra,Mumbai Suburban,400050,2,11
19-12-2025,Maharashtra,Mumbai Suburban,400053,4,29
19-12-2025,Maharashtra,Mumbai Suburban,400079,1,6
19-12-2025,Maharashtra,Mumbai Suburban,400080,4,43
19-12-2025,Maharashtra,Mumbai Suburban,400084,0,6
19-12-2025,Maharashtra,Mumbai Suburban,400093,0,21
19-12-2025,Maharashtra,Mumbai Suburban,400104,4,41
20-12-2025,Maharashtra,Mumbai Suburban,400051,5,11
20-12-2025,Maharashtra,Mumbai Suburban,400055,6,17
20-12-2025,Maharashtra,Mumbai Suburban,400061,0,13
20-12-2025,Maharashtra,Mumbai Suburban,400070,5,31
20-12-2025,Maharashtra,Mumbai Suburban,400077,0,16
20-12-2025,Maharashtra,Mumbai Suburban,400078,6,40
20-12-2025,Maharashtra,Mumbai Suburban,400080,3,26
20-12-2025,Maharashtra,Mumbai Suburban,400086,2,20
20-12-2025,Maharashtra,Mumbai Suburban,400091,1,6
20-12-2025,Maharashtra,Mumbai Suburban,400099,0,17
21-12-2025,Maharashtra,Mumbai Suburban,400058,0,11
21-12-2025,Maharashtra,Mumbai Suburban,400059,1,13
21-12-2025,Maharashtra,Mumbai Suburban,400064,0,9
21-12-2025,Maharashtra,Mumbai Suburban,400067,0,25
21-12-2025,Maharashtra,Mumbai Suburban,400074,0,12
21-12-2025,Maharashtra,Mumbai Suburban,400078,0,16
21-12-2025,Maharashtra,Mumbai Suburban,400082,0,1
21-12-2025,Maharashtra,Mumbai Suburban,400087,0,1
21-12-2025,Maharashtra,Mumbai Suburban,400092,1,12
21-12-2025,Maharashtra,Mumbai Suburban,400098,0,1
21-12-2025,Maharashtra,Mumbai Suburban,400099,0,1
22-12-2025,Maharashtra,Mumbai Suburban,400053,2,28
22-12-2025,Maharashtra,Mumbai Suburban,400054,2,12
22-12-2025,Maharashtra,Mumbai Suburban,400055,3,22
22-12-2025,Maharashtra,Mumbai Suburban,400057,0,13
22-12-2025,Maharashtra,Mumbai Suburban,400066,3,32
22-12-2025,Maharashtra,Mumbai Suburban,400067,3,59
22-12-2025,Maharashtra,Mumbai Suburban,400068,1,41
22-12-2025,Maharashtra,Mumbai Suburban,400076,2,10
22-12-2025,Maharashtra,Mumbai Suburban,400083,2,17
22-12-2025,Maharashtra,Mumbai Suburban,400094,4,5
22-12-2025,Maharashtra,Mumbai Suburban,400099,0,18
13-12-2025,Maharashtra,Mumbai Suburban,400049,0,4
13-12-2025,Maharashtra,Mumbai Suburban,400051,4,22
13-12-2025,Maharashtra,Mumbai Suburban,400054,0,13
13-12-2025,Maharashtra,Mumbai Suburban,400058,0,27
13-12-2025,Maharashtra,Mumbai Suburban,400071,2,23
13-12-2025,Maharashtra,Mumbai Suburban,400072,12,52
13-12-2025,Maharashtra,Mumbai Suburban,400079,0,4
13-12-2025,Maharashtra,Mumbai Suburban,400082,1,0
13-12-2025,Maharashtra,Mumbai Suburban,400083,0,9
13-12-2025,Maharashtra,Mumbai Suburban,400089,0,10
13-12-2025,Maharashtra,Mumbai Suburban,400094,0,14
13-12-2025,Maharashtra,Mumbai Suburban,400099,2,7
13-12-2025,Maharashtra,Mumbai Suburban,400101,4,49
13-12-2025,Maharashtra,Mumbai Suburban,400104,6,25
16-12-2025,Maharashtra,Mumbai Suburban,400049,0,7
16-12-2025,Maharashtra,Mumbai Suburban,400050,2,23
16-12-2025,Maharashtra,Mumbai Suburban,400051,4,43
16-12-2025,Maharashtra,Mumbai Suburban,400053,3,40
16-12-2025,Maharashtra,Mumbai Suburban,400056,1,13
16-12-2025,Maharashtra,Mumbai Suburban,400057,4,19
16-12-2025,Maharashtra,Mumbai Suburban,400060,4,26
16-12-2025,Maharashtra,Mumbai Suburban,400072,4,46
16-12-2025,Maharashtra,Mumbai Suburban,400077,4,20
16-12-2025,Maharashtra,Mumbai Suburban,400083,1,32
16-12-2025,Maharashtra,Mumbai Suburban,400095,5,76
16-12-2025,Maharashtra,Mumbai Suburban,400101,3,52
15-12-2025,Maharashtra,Mumbai Suburban,400042,1,15
15-12-2025,Maharashtra,Mumbai Suburban,400049,0,6
15-12-2025,Maharashtra,Mumbai Suburban,400053,0,25
15-12-2025,Maharashtra,Mumbai Suburban,400063,1,10
15-12-2025,Maharashtra,Mumbai Suburban,400064,0,23
15-12-2025,Maharashtra,Mumbai Suburban,400080,4,35
15-12-2025,Maharashtra,Mumbai Suburban,400087,0,5
15-12-2025,Maharashtra,Mumbai Suburban,400095,5,66
15-12-2025,Maharashtra,Mumbai Suburban,400098,1,5
14-12-2025,Maharashtra,Mumbai Suburban,400024,1,11
14-12-2025,Maharashtra,Mumbai Suburban,400042,0,4
14-12-2025,Maharashtra,Mumbai Suburban,400043,1,42
14-12-2025,Maharashtra,Mumbai Suburban,400064,0,9
14-12-2025,Maharashtra,Mumbai Suburban,400069,2,2
14-12-2025,Maharashtra,Mumbai Suburban,400074,0,9
14-12-2025,Maharashtra,Mumbai Suburban,400076,0,6
14-12-2025,Maharashtra,Mumbai Suburban,400080,0,13
14-12-2025,Maharashtra,Mumbai Suburban,400084,0,2
14-12-2025,Maharashtra,Mumbai Suburban,400097,2,40
17-12-2025,Maharashtra,Mumbai Suburban,400053,1,26
17-12-2025,Maharashtra,Mumbai Suburban,400056,0,8
17-12-2025,Maharashtra,Mumbai Suburban,400061,1,11
17-12-2025,Maharashtra,Mumbai Suburban,400067,5,48
17-12-2025,Maharashtra,Mumbai Suburban,400070,2,36
17-12-2025,Maharashtra,Mumbai Suburban,400077,3,13
17-12-2025,Maharashtra,Mumbai Suburban,400079,2,9
17-12-2025,Maharashtra,Mumbai Suburban,400083,1,13
17-12-2025,Maharashtra,Mumbai Suburban,400091,1,1
17-12-2025,Maharashtra,Mumbai Suburban,400095,4,56
17-12-2025,Maharashtra,Mumbai Suburban,400097,7,66
17-12-2025,Maharashtra,Mumbai Suburban,400102,0,34
17-12-2025,Maharashtra,Mumbai Suburban,400103,2,15
08-12-2025,Maharashtra,Mumbai Suburban,400043,12,63
08-12-2025,Maharashtra,Mumbai Suburban,400061,0,16
08-12-2025,Maharashtra,Mumbai Suburban,400063,2,12
08-12-2025,Maharashtra,Mumbai Suburban,400067,5,68
08-12-2025,Maharashtra,Mumbai Suburban,400074,5,18
08-12-2025,Maharashtra,Mumbai Suburban,400078,4,34
09-12-2025,Maharashtra,Mumbai Suburban,400042,0,9
09-12-2025,Maharashtra,Mumbai Suburban,400054,0,19
09-12-2025,Maharashtra,Mumbai Suburban,400059,3,22
09-12-2025,Maharashtra,Mumbai Suburban,400063,1,23
09-12-2025,Maharashtra,Mumbai Suburban,400068,0,47
09-12-2025,Maharashtra,Mumbai Suburban,400072,7,47
09-12-2025,Maharashtra,Mumbai Suburban,400076,0,12
09-12-2025,Maharashtra,Mumbai Suburban,400080,4,36
09-12-2025,Maharashtra,Mumbai Suburban,400088,6,36
09-12-2025,Maharashtra,Mumbai Suburban,400089,1,14
09-12-2025,Maharashtra,Mumbai Suburban,400091,1,9
09-12-2025,Maharashtra,Mumbai Suburban,400094,0,11
09-12-2025,Maharashtra,Mumbai Suburban,400101,3,52
09-12-2025,Maharashtra,Mumbai Suburban,400102,9,43
10-12-2025,Maharashtra,Mumbai Suburban,400029,0,7
10-12-2025,Maharashtra,Mumbai Suburban,400068,8,53
10-12-2025,Maharashtra,Mumbai Suburban,400072,8,44
10-12-2025,Maharashtra,Mumbai Suburban,400077,1,9
10-12-2025,Maharashtra,Mumbai Suburban,400079,1,9
10-12-2025,Maharashtra,Mumbai Suburban,400080,5,34
10-12-2025,Maharashtra,Mumbai Suburban,400082,0,2
10-12-2025,Maharashtra,Mumbai Suburban,400084,0,6
10-12-2025,Maharashtra,Mumbai Suburban,400086,2,29
10-12-2025,Maharashtra,Mumbai Suburban,400088,6,18
10-12-2025,Maharashtra,Mumbai Suburban,400089,1,15
10-12-2025,Maharashtra,Mumbai Suburban,400092,1,23
10-12-2025,Maharashtra,Mumbai Suburban,400093,2,21
10-12-2025,Maharashtra,Mumbai Suburban,400098,1,6
10-12-2025,Maharashtra,Mumbai Suburban,400102,4,48
10-11-2025,Maharashtra,Mumbai Suburban,400050,1,11
10-11-2025,Maharashtra,Mumbai Suburban,400063,1,14
10-11-2025,Maharashtra,Mumbai Suburban,400079,2,17
10-11-2025,Maharashtra,Mumbai Suburban,400083,3,13
10-11-2025,Maharashtra,Mumbai Suburban,400088,3,21
10-11-2025,Maharashtra,Mumbai Suburban,400091,1,8
09-11-2025,Maharashtra,Mumbai Suburban,400042,0,2
09-11-2025,Maharashtra,Mumbai Suburban,400049,0,1
09-11-2025,Maharashtra,Mumbai Suburban,400051,0,10
09-11-2025,Maharashtra,Mumbai Suburban,400055,0,8
09-11-2025,Maharashtra,Mumbai Suburban,400056,0,1
09-11-2025,Maharashtra,Mumbai Suburban,400061,0,6
09-11-2025,Maharashtra,Mumbai Suburban,400080,1,16
09-11-2025,Maharashtra,Mumbai Suburban,400081,0,2
09-11-2025,Maharashtra,Mumbai Suburban,400087,0,2
09-11-2025,Maharashtra,Mumbai Suburban,400093,0,12
09-11-2025,Maharashtra,Mumbai Suburban,400097,3,24
09-11-2025,Maharashtra,Mumbai Suburban,400103,1,5
09-11-2025,Maharashtra,Mumbai Suburban,400104,1,18
15-11-2025,Maharashtra,Mumbai Suburban,400029,1,4
15-11-2025,Maharashtra,Mumbai Suburban,400043,9,60
15-11-2025,Maharashtra,Mumbai Suburban,400059,3,21
15-11-2025,Maharashtra,Mumbai Suburban,400060,2,19
15-11-2025,Maharashtra,Mumbai Suburban,400069,1,20
15-11-2025,Maharashtra,Mumbai Suburban,400072,7,58
15-11-2025,Maharashtra,Mumbai Suburban,400087,0,3
15-11-2025,Maharashtra,Mumbai Suburban,400092,2,29
15-11-2025,Maharashtra,Mumbai Suburban,400099,3,11
15-11-2025,Maharashtra,Mumbai Suburban,400103,1,6
15-11-2025,Maharashtra,Mumbai Suburban,400104,8,40
16-11-2025,Maharashtra,Mumbai Suburban,400050,0,6
16-11-2025,Maharashtra,Mumbai Suburban,400053,2,9
16-11-2025,Maharashtra,Mumbai Suburban,400055,0,5
16-11-2025,Maharashtra,Mumbai Suburban,400058,0,9
16-11-2025,Maharashtra,Mumbai Suburban,400061,1,5
16-11-2025,Maharashtra,Mumbai Suburban,400065,0,9
16-11-2025,Maharashtra,Mumbai Suburban,400069,0,5
16-11-2025,Maharashtra,Mumbai Suburban,400071,2,11
16-11-2025,Maharashtra,Mumbai Suburban,400076,3,7
16-11-2025,Maharashtra,Mumbai Suburban,400083,1,3
16-11-2025,Maharashtra,Mumbai Suburban,400093,0,13
19-11-2025,Maharashtra,Mumbai Suburban,400043,6,103
19-11-2025,Maharashtra,Mumbai Suburban,400051,3,30
19-11-2025,Maharashtra,Mumbai Suburban,400052,2,10
19-11-2025,Maharashtra,Mumbai Suburban,400060,0,21
19-11-2025,Maharashtra,Mumbai Suburban,400065,3,26
19-11-2025,Maharashtra,Mumbai Suburban,400070,5,45
19-11-2025,Maharashtra,Mumbai Suburban,400074,1,28
19-11-2025,Maharashtra,Mumbai Suburban,400078,5,41
19-11-2025,Maharashtra,Mumbai Suburban,400092,3,41
19-11-2025,Maharashtra,Mumbai Suburban,400101,4,52
07-11-2025,Maharashtra,Mumbai Suburban,400051,1,26
07-11-2025,Maharashtra,Mumbai Suburban,400063,0,18
07-11-2025,Maharashtra,Mumbai Suburban,400064,2,29
07-11-2025,Maharashtra,Mumbai Suburban,400072,5,53
07-11-2025,Maharashtra,Mumbai Suburban,400077,1,17
07-11-2025,Maharashtra,Mumbai Suburban,400079,0,8
07-11-2025,Maharashtra,Mumbai Suburban,400080,4,41
07-11-2025,Maharashtra,Mumbai Suburban,400086,1,21
07-11-2025,Maharashtra,Mumbai Suburban,400088,1,22
07-11-2025,Maharashtra,Mumbai Suburban,400091,0,8
07-11-2025,Maharashtra,Mumbai Suburban,400094,0,6
07-11-2025,Maharashtra,Mumbai Suburban,400099,0,8
08-11-2025,Maharashtra,Mumbai Suburban,400042,2,20
08-11-2025,Maharashtra,Mumbai Suburban,400043,9,78
08-11-2025,Maharashtra,Mumbai Suburban,400051,0,24
08-11-2025,Maharashtra,Mumbai Suburban,400060,2,27
08-11-2025,Maharashtra,Mumbai Suburban,400069,0,6
08-11-2025,Maharashtra,Mumbai Suburban,400071,6,23
08-11-2025,Maharashtra,Mumbai Suburban,400075,4,18
08-11-2025,Maharashtra,Mumbai Suburban,400078,4,41
08-11-2025,Maharashtra,Mumbai Suburban,400084,1,10
08-11-2025,Maharashtra,Mumbai Suburban,400086,4,24
08-11-2025,Maharashtra,Mumbai Suburban,400089,0,17
08-11-2025,Maharashtra,Mumbai Suburban,400093,3,18
08-11-2025,Maharashtra,Mumbai Suburban,400097,11,42
08-11-2025,Maharashtra,Mumbai Suburban,400104,2,21
14-11-2025,Maharashtra,Mumbai Suburban,400050,1,24
14-11-2025,Maharashtra,Mumbai Suburban,400051,2,16
14-11-2025,Maharashtra,Mumbai Suburban,400055,0,24
14-11-2025,Maharashtra,Mumbai Suburban,400066,1,27
14-11-2025,Maharashtra,Mumbai Suburban,400084,0,6
14-11-2025,Maharashtra,Mumbai Suburban,400086,1,25
14-11-2025,Maharashtra,Mumbai Suburban,400092,3,27
14-11-2025,Maharashtra,Mumbai Suburban,400094,1,7
13-11-2025,Maharashtra,Mumbai Suburban,400029,3,3
13-11-2025,Maharashtra,Mumbai Suburban,400052,2,11
13-11-2025,Maharashtra,Mumbai Suburban,400053,2,23
13-11-2025,Maharashtra,Mumbai Suburban,400060,2,20
13-11-2025,Maharashtra,Mumbai Suburban,400069,2,7
13-11-2025,Maharashtra,Mumbai Suburban,400071,2,28
13-11-2025,Maharashtra,Mumbai Suburban,400084,2,12
13-11-2025,Maharashtra,Mumbai Suburban,400097,3,57
13-11-2025,Maharashtra,Mumbai Suburban,400098,0,5
13-11-2025,Maharashtra,Mumbai Suburban,400103,1,10
13-11-2025,Maharashtra,Mumbai Suburban,400104,1,40
21-11-2025,Maharashtra,Mumbai Suburban,400064,2,20
21-11-2025,Maharashtra,Mumbai Suburban,400068,3,31
21-11-2025,Maharashtra,Mumbai Suburban,400072,6,47
21-11-2025,Maharashtra,Mumbai Suburban,400075,1,21
21-11-2025,Maharashtra,Mumbai Suburban,400081,2,10
21-11-2025,Maharashtra,Mumbai Suburban,400082,1,2
21-11-2025,Maharashtra,Mumbai Suburban,400099,1,6
21-11-2025,Maharashtra,Mumbai Suburban,400103,1,14
20-11-2025,Maharashtra,Mumbai Suburban,400042,0,16
20-11-2025,Maharashtra,Mumbai Suburban,400057,0,12
20-11-2025,Maharashtra,Mumbai Suburban,400060,0,18
20-11-2025,Maharashtra,Mumbai Suburban,400065,0,25
20-11-2025,Maharashtra,Mumbai Suburban,400067,6,55
20-11-2025,Maharashtra,Mumbai Suburban,400075,0,32
20-11-2025,Maharashtra,Mumbai Suburban,400079,2,13
20-11-2025,Maharashtra,Mumbai Suburban,400092,1,33
20-11-2025,Maharashtra,Mumbai Suburban,400094,2,11
20-11-2025,Maharashtra,Mumbai Suburban,400095,1,39
20-11-2025,Maharashtra,Mumbai Suburban,400104,0,38
11-11-2025,Maharashtra,Mumbai Suburban,400029,2,5
11-11-2025,Maharashtra,Mumbai Suburban,400049,1,4
11-11-2025,Maharashtra,Mumbai Suburban,400058,2,26
11-11-2025,Maharashtra,Mumbai Suburban,400061,0,11
11-11-2025,Maharashtra,Mumbai Suburban,400065,1,21
11-11-2025,Maharashtra,Mumbai Suburban,400068,6,71
11-11-2025,Maharashtra,Mumbai Suburban,400089,1,16
11-11-2025,Maharashtra,Mumbai Suburban,400091,1,13
11-11-2025,Maharashtra,Mumbai Suburban,400094,1,4
11-11-2025,Maharashtra,Mumbai Suburban,400098,1,4
12-11-2025,Maharashtra,Mumbai Suburban,400024,1,11
12-11-2025,Maharashtra,Mumbai Suburban,400056,0,8
12-11-2025,Maharashtra,Mumbai Suburban,400063,3,17
12-11-2025,Maharashtra,Mumbai Suburban,400065,0,16
12-11-2025,Maharashtra,Mumbai Suburban,400067,5,55
12-11-2025,Maharashtra,Mumbai Suburban,400070,2,35
12-11-2025,Maharashtra,Mumbai Suburban,400071,1,19
12-11-2025,Maharashtra,Mumbai Suburban,400086,5,27
12-11-2025,Maharashtra,Mumbai Suburban,400091,0,12
12-11-2025,Maharashtra,Mumbai Suburban,400094,1,5
12-11-2025,Maharashtra,Mumbai Suburban,400097,5,43
12-11-2025,Maharashtra,Mumbai Suburban,400098,1,4
12-11-2025,Maharashtra,Mumbai Suburban,400103,2,3
17-11-2025,Maharashtra,Mumbai Suburban,400042,0,7
17-11-2025,Maharashtra,Mumbai Suburban,400051,4,22
17-11-2025,Maharashtra,Mumbai Suburban,400056,2,10
17-11-2025,Maharashtra,Mumbai Suburban,400063,1,25
17-11-2025,Maharashtra,Mumbai Suburban,400067,6,72
17-11-2025,Maharashtra,Mumbai Suburban,400071,2,25
17-11-2025,Maharashtra,Mumbai Suburban,400080,3,33
17-11-2025,Maharashtra,Mumbai Suburban,400081,1,13
17-11-2025,Maharashtra,Mumbai Suburban,400082,1,3
17-11-2025,Maharashtra,Mumbai Suburban,400083,0,14
17-11-2025,Maharashtra,Mumbai Suburban,400087,0,4
17-11-2025,Maharashtra,Mumbai Suburban,400088,4,27
17-11-2025,Maharashtra,Mumbai Suburban,400092,1,38
17-11-2025,Maharashtra,Mumbai Suburban,400098,0,3
17-11-2025,Maharashtra,Mumbai Suburban,400103,2,16
18-11-2025,Maharashtra,Mumbai Suburban,400024,0,10
18-11-2025,Maharashtra,Mumbai Suburban,400042,0,6
18-11-2025,Maharashtra,Mumbai Suburban,400052,1,8
18-11-2025,Maharashtra,Mumbai Suburban,400068,3,56
18-11-2025,Maharashtra,Mumbai Suburban,400070,5,33
18-11-2025,Maharashtra,Mumbai Suburban,400077,1,19
18-11-2025,Maharashtra,Mumbai Suburban,400082,0,1
18-11-2025,Maharashtra,Mumbai Suburban,400101,5,53
29-10-2025,Maharashtra,Mumbai Suburban,400024,0,13
